date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Aug 25 2018,2018-08-25,4.225,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Aug 26 2018,2018-08-26,3.964,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Aug 27 2018,2018-08-27,3.999,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Aug 28 2018,2018-08-28,3.948,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Aug 29 2018,2018-08-29,3.869,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Aug 30 2018,2018-08-30,3.653,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Aug 31 2018,2018-08-31,3.879,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 01 2018,2018-09-01,4.024,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 02 2018,2018-09-02,4.422,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 03 2018,2018-09-03,3.992,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 04 2018,2018-09-04,3.86,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 05 2018,2018-09-05,3.92,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 06 2018,2018-09-06,3.754,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 07 2018,2018-09-07,3.949,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 08 2018,2018-09-08,4.069,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 09 2018,2018-09-09,3.818,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 10 2018,2018-09-10,3.799,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 11 2018,2018-09-11,3.714,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 12 2018,2018-09-12,3.834,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 13 2018,2018-09-13,3.791,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 14 2018,2018-09-14,3.842,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 15 2018,2018-09-15,3.857,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 16 2018,2018-09-16,3.798,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 17 2018,2018-09-17,3.819,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 18 2018,2018-09-18,4.005,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 19 2018,2018-09-19,4.018,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 20 2018,2018-09-20,3.954,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 21 2018,2018-09-21,3.965,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 22 2018,2018-09-22,4.072,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 23 2018,2018-09-23,4.048,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 24 2018,2018-09-24,3.895,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 25 2018,2018-09-25,3.852,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 26 2018,2018-09-26,4.042,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 27 2018,2018-09-27,4.19,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 28 2018,2018-09-28,3.965,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 29 2018,2018-09-29,4.077,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Sep 30 2018,2018-09-30,4.08,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 01 2018,2018-10-01,4.206,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 02 2018,2018-10-02,4.385,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 03 2018,2018-10-03,4.408,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 04 2018,2018-10-04,4.456,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 05 2018,2018-10-05,4.426,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 06 2018,2018-10-06,4.545,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 07 2018,2018-10-07,4.253,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 08 2018,2018-10-08,4.199,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 09 2018,2018-10-09,4.362,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 10 2018,2018-10-10,4.484,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 11 2018,2018-10-11,4.327,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 12 2018,2018-10-12,4.301,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 13 2018,2018-10-13,4.21,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 14 2018,2018-10-14,4.153,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 15 2018,2018-10-15,4.426,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 16 2018,2018-10-16,4.202,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 17 2018,2018-10-17,4.211,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 18 2018,2018-10-18,4.052,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 19 2018,2018-10-19,4.097,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 20 2018,2018-10-20,4.07,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 21 2018,2018-10-21,3.92,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 22 2018,2018-10-22,3.935,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 23 2018,2018-10-23,3.904,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 24 2018,2018-10-24,3.715,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 25 2018,2018-10-25,3.779,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 26 2018,2018-10-26,3.757,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 27 2018,2018-10-27,4.221,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 28 2018,2018-10-28,3.981,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 29 2018,2018-10-29,4.16,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 30 2018,2018-10-30,3.769,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Oct 31 2018,2018-10-31,3.877,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 01 2018,2018-11-01,3.589,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 02 2018,2018-11-02,3.749,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 03 2018,2018-11-03,3.828,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 04 2018,2018-11-04,3.863,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 05 2018,2018-11-05,3.7,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 06 2018,2018-11-06,3.864,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 07 2018,2018-11-07,3.803,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 08 2018,2018-11-08,3.674,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 09 2018,2018-11-09,3.804,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 10 2018,2018-11-10,3.87,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 11 2018,2018-11-11,4.079,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 12 2018,2018-11-12,4.119,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 13 2018,2018-11-13,4.024,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 14 2018,2018-11-14,3.808,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 15 2018,2018-11-15,4.001,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 16 2018,2018-11-16,3.785,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 17 2018,2018-11-17,3.768,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 18 2018,2018-11-18,4.003,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 19 2018,2018-11-19,3.822,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 20 2018,2018-11-20,4.21,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 21 2018,2018-11-21,4.058,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 22 2018,2018-11-22,3.549,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 23 2018,2018-11-23,3.535,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 24 2018,2018-11-24,3.467,53,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 25 2018,2018-11-25,3.495,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 26 2018,2018-11-26,3.513,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 27 2018,2018-11-27,3.894,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 28 2018,2018-11-28,3.654,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 29 2018,2018-11-29,3.735,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Nov 30 2018,2018-11-30,3.854,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 01 2018,2018-12-01,3.927,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 02 2018,2018-12-02,3.816,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 03 2018,2018-12-03,3.674,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 04 2018,2018-12-04,3.685,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 05 2018,2018-12-05,3.813,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 06 2018,2018-12-06,3.956,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 07 2018,2018-12-07,3.711,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 08 2018,2018-12-08,3.64,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 09 2018,2018-12-09,3.716,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 10 2018,2018-12-10,3.519,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 11 2018,2018-12-11,3.464,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 12 2018,2018-12-12,3.679,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 13 2018,2018-12-13,3.6,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 14 2018,2018-12-14,3.864,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 15 2018,2018-12-15,3.744,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 16 2018,2018-12-16,3.618,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 17 2018,2018-12-17,3.684,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 18 2018,2018-12-18,3.569,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 19 2018,2018-12-19,3.642,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 20 2018,2018-12-20,3.665,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 21 2018,2018-12-21,3.453,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 22 2018,2018-12-22,3.372,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 23 2018,2018-12-23,3.378,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 24 2018,2018-12-24,3.413,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 25 2018,2018-12-25,3.429,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 26 2018,2018-12-26,3.492,51,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 27 2018,2018-12-27,3.618,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 28 2018,2018-12-28,3.851,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 29 2018,2018-12-29,3.775,52,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 30 2018,2018-12-30,3.772,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Dec 31 2018,2018-12-31,3.602,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 01 2019,2019-01-01,3.77,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 02 2019,2019-01-02,3.694,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 03 2019,2019-01-03,3.671,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 04 2019,2019-01-04,3.725,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 05 2019,2019-01-05,3.989,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 06 2019,2019-01-06,4.184,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 07 2019,2019-01-07,3.906,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 08 2019,2019-01-08,4.095,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 09 2019,2019-01-09,4.324,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 10 2019,2019-01-10,4.151,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 11 2019,2019-01-11,4.127,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 12 2019,2019-01-12,4.17,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 13 2019,2019-01-13,4.271,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 14 2019,2019-01-14,4.079,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 15 2019,2019-01-15,4.057,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 16 2019,2019-01-16,4.006,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 17 2019,2019-01-17,3.977,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 18 2019,2019-01-18,4.012,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 19 2019,2019-01-19,4.16,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 20 2019,2019-01-20,3.958,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 21 2019,2019-01-21,4.005,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 22 2019,2019-01-22,4.086,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 23 2019,2019-01-23,4.19,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 24 2019,2019-01-24,4.208,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 25 2019,2019-01-25,4.076,51,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 26 2019,2019-01-26,4.132,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 27 2019,2019-01-27,4.135,39,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 28 2019,2019-01-28,4.353,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 29 2019,2019-01-29,4.09,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 30 2019,2019-01-30,4.193,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Jan 31 2019,2019-01-31,4.134,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 01 2019,2019-02-01,4.218,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 02 2019,2019-02-02,4.326,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 03 2019,2019-02-03,4.343,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 04 2019,2019-02-04,3.96,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 05 2019,2019-02-05,3.921,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 06 2019,2019-02-06,3.945,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 07 2019,2019-02-07,3.9,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 08 2019,2019-02-08,3.635,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 09 2019,2019-02-09,3.755,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 10 2019,2019-02-10,3.6,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 11 2019,2019-02-11,3.6,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 12 2019,2019-02-12,3.604,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 13 2019,2019-02-13,3.739,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 14 2019,2019-02-14,3.735,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 15 2019,2019-02-15,3.712,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 16 2019,2019-02-16,3.703,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 17 2019,2019-02-17,3.821,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 18 2019,2019-02-18,3.792,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 19 2019,2019-02-19,3.864,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 20 2019,2019-02-20,3.856,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 21 2019,2019-02-21,3.795,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 22 2019,2019-02-22,3.693,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 23 2019,2019-02-23,3.733,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 24 2019,2019-02-24,3.718,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 25 2019,2019-02-25,3.715,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 26 2019,2019-02-26,3.641,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 27 2019,2019-02-27,3.59,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Feb 28 2019,2019-02-28,3.554,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 01 2019,2019-03-01,3.68,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 02 2019,2019-03-02,3.588,54,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 03 2019,2019-03-03,3.565,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 04 2019,2019-03-04,3.543,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 05 2019,2019-03-05,3.91,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 06 2019,2019-03-06,3.556,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 07 2019,2019-03-07,3.651,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 08 2019,2019-03-08,3.8,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 09 2019,2019-03-09,3.77,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 10 2019,2019-03-10,3.579,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 11 2019,2019-03-11,3.624,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 12 2019,2019-03-12,3.789,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 13 2019,2019-03-13,3.927,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 14 2019,2019-03-14,4.931,97,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 15 2019,2019-03-15,5.411,80,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 16 2019,2019-03-16,5.74,64,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 17 2019,2019-03-17,5.62,63,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 18 2019,2019-03-18,5.677,52,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 19 2019,2019-03-19,5.565,49,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 20 2019,2019-03-20,5.485,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 21 2019,2019-03-21,5.503,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 22 2019,2019-03-22,5.48,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 23 2019,2019-03-23,5.232,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 24 2019,2019-03-24,5.26,52,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 25 2019,2019-03-25,5.144,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 26 2019,2019-03-26,5.455,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 27 2019,2019-03-27,5.322,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 28 2019,2019-03-28,5.141,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 29 2019,2019-03-29,5.254,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 30 2019,2019-03-30,5.258,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Mar 31 2019,2019-03-31,5.232,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 01 2019,2019-04-01,5.232,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 02 2019,2019-04-02,5.07,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 03 2019,2019-04-03,4.926,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 04 2019,2019-04-04,4.972,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 05 2019,2019-04-05,5.099,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 06 2019,2019-04-06,5.07,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 07 2019,2019-04-07,4.962,47,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 08 2019,2019-04-08,4.99,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
Apr 09 2019,2019-04-09,5.045,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,1
