date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Mar 31 2018,2018-03-31,6.925,79,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 01 2018,2018-04-01,6.965,89,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 02 2018,2018-04-02,7.146,73,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 03 2018,2018-04-03,7.421,70,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 04 2018,2018-04-04,7.279,66,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 05 2018,2018-04-05,7.428,66,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 06 2018,2018-04-06,7.251,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 07 2018,2018-04-07,7.452,65,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 08 2018,2018-04-08,7.193,69,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 09 2018,2018-04-09,7.229,74,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 10 2018,2018-04-10,7.107,77,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 11 2018,2018-04-11,7.312,68,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 12 2018,2018-04-12,7.245,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 13 2018,2018-04-13,7.433,43,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 14 2018,2018-04-14,7.343,68,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 15 2018,2018-04-15,7.216,71,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 16 2018,2018-04-16,7.19,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 17 2018,2018-04-17,7.131,65,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 18 2018,2018-04-18,7.238,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 19 2018,2018-04-19,7.117,65,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 20 2018,2018-04-20,7.248,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 21 2018,2018-04-21,7.112,63,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 22 2018,2018-04-22,6.922,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 23 2018,2018-04-23,7.423,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 24 2018,2018-04-24,7.204,46,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 25 2018,2018-04-25,7.433,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 26 2018,2018-04-26,7.163,55,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 27 2018,2018-04-27,7.336,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 28 2018,2018-04-28,7.354,72,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 29 2018,2018-04-29,7.316,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Apr 30 2018,2018-04-30,7.33,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 01 2018,2018-05-01,7.533,51,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 02 2018,2018-05-02,7.351,55,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 03 2018,2018-05-03,7.643,45,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 04 2018,2018-05-04,7.419,55,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 05 2018,2018-05-05,7.723,60,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 06 2018,2018-05-06,7.423,70,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 07 2018,2018-05-07,7.496,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 08 2018,2018-05-08,7.231,58,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 09 2018,2018-05-09,6.664,79,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 10 2018,2018-05-10,7.249,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 11 2018,2018-05-11,7.168,70,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 12 2018,2018-05-12,7.194,67,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 13 2018,2018-05-13,7.114,63,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 14 2018,2018-05-14,7.273,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 15 2018,2018-05-15,7.079,51,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 16 2018,2018-05-16,7.218,48,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 17 2018,2018-05-17,7.183,60,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 18 2018,2018-05-18,7.183,60,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 19 2018,2018-05-19,7.075,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 20 2018,2018-05-20,7.092,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 21 2018,2018-05-21,7.29,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 22 2018,2018-05-22,7.501,38,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 23 2018,2018-05-23,7.035,45,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 24 2018,2018-05-24,7.039,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 25 2018,2018-05-25,7.086,66,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 26 2018,2018-05-26,7.164,60,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 27 2018,2018-05-27,6.84,52,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 28 2018,2018-05-28,6.834,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 29 2018,2018-05-29,6.786,60,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 30 2018,2018-05-30,7.232,55,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
May 31 2018,2018-05-31,6.869,59,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 01 2018,2018-06-01,7.033,75,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 02 2018,2018-06-02,7.286,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 03 2018,2018-06-03,7.139,73,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 04 2018,2018-06-04,7.491,52,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 05 2018,2018-06-05,7.288,46,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 06 2018,2018-06-06,7.112,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 07 2018,2018-06-07,6.96,67,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 08 2018,2018-06-08,6.911,71,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 09 2018,2018-06-09,7.034,58,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 10 2018,2018-06-10,6.919,51,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 11 2018,2018-06-11,6.877,52,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 12 2018,2018-06-12,6.623,58,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 13 2018,2018-06-13,6.343,64,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 14 2018,2018-06-14,6.018,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 15 2018,2018-06-15,6.156,47,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 16 2018,2018-06-16,6.23,78,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 17 2018,2018-06-17,6.517,69,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 18 2018,2018-06-18,6.55,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 19 2018,2018-06-19,6.449,50,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 20 2018,2018-06-20,6.39,64,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 21 2018,2018-06-21,6.421,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 22 2018,2018-06-22,5.633,92,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 23 2018,2018-06-23,5.728,86,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 24 2018,2018-06-24,5.525,73,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 25 2018,2018-06-25,5.489,70,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 26 2018,2018-06-26,5.369,65,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 27 2018,2018-06-27,5.724,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 28 2018,2018-06-28,5.477,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 29 2018,2018-06-29,5.817,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jun 30 2018,2018-06-30,5.871,59,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 01 2018,2018-07-01,6.007,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 02 2018,2018-07-02,6.084,63,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 03 2018,2018-07-03,5.926,48,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 04 2018,2018-07-04,6.37,58,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 05 2018,2018-07-05,6.162,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 06 2018,2018-07-06,6.386,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 07 2018,2018-07-07,6.651,52,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 08 2018,2018-07-08,6.772,47,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 09 2018,2018-07-09,6.77,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 10 2018,2018-07-10,6.844,63,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 11 2018,2018-07-11,6.882,63,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 12 2018,2018-07-12,6.87,47,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 13 2018,2018-07-13,6.929,58,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 14 2018,2018-07-14,6.793,71,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 15 2018,2018-07-15,6.986,71,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 16 2018,2018-07-16,7.033,68,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 17 2018,2018-07-17,7.276,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 18 2018,2018-07-18,6.948,49,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 19 2018,2018-07-19,7.403,47,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 20 2018,2018-07-20,7.034,50,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 21 2018,2018-07-21,7.27,47,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 22 2018,2018-07-22,7.526,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 23 2018,2018-07-23,7.282,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 24 2018,2018-07-24,7.396,66,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 25 2018,2018-07-25,7.433,46,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 26 2018,2018-07-26,7.444,55,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 27 2018,2018-07-27,7.592,65,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 28 2018,2018-07-28,7.566,38,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 29 2018,2018-07-29,7.493,50,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 30 2018,2018-07-30,7.71,51,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jul 31 2018,2018-07-31,7.604,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 01 2018,2018-08-01,7.524,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 02 2018,2018-08-02,7.376,49,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 03 2018,2018-08-03,7.334,82,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 04 2018,2018-08-04,7.29,58,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 05 2018,2018-08-05,7.83,55,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 06 2018,2018-08-06,7.603,63,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 07 2018,2018-08-07,7.59,50,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 08 2018,2018-08-08,7.476,67,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 09 2018,2018-08-09,7.519,66,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 10 2018,2018-08-10,7.435,67,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 11 2018,2018-08-11,7.274,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 12 2018,2018-08-12,7.451,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 13 2018,2018-08-13,7.128,64,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 14 2018,2018-08-14,7.524,49,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 15 2018,2018-08-15,7.255,42,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 16 2018,2018-08-16,7.143,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 17 2018,2018-08-17,7.258,52,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 18 2018,2018-08-18,7.352,50,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 19 2018,2018-08-19,7.168,52,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 20 2018,2018-08-20,7.272,48,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 21 2018,2018-08-21,7.24,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 22 2018,2018-08-22,7.299,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 23 2018,2018-08-23,7.156,59,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 24 2018,2018-08-24,7.278,50,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 25 2018,2018-08-25,7.485,49,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 26 2018,2018-08-26,7.511,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 27 2018,2018-08-27,7.439,45,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 28 2018,2018-08-28,7.344,47,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 29 2018,2018-08-29,7.39,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 30 2018,2018-08-30,7.614,63,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 31 2018,2018-08-31,7.446,59,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 01 2018,2018-09-01,7.65,71,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 02 2018,2018-09-02,7.376,72,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 03 2018,2018-09-03,7.533,55,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 04 2018,2018-09-04,7.646,52,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 05 2018,2018-09-05,7.847,58,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 06 2018,2018-09-06,7.852,51,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 07 2018,2018-09-07,8.257,65,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 08 2018,2018-09-08,8.191,63,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 09 2018,2018-09-09,8.336,73,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 10 2018,2018-09-10,8.443,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 11 2018,2018-09-11,8.717,51,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 12 2018,2018-09-12,8.836,44,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 13 2018,2018-09-13,8.874,49,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 14 2018,2018-09-14,9.1,49,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 15 2018,2018-09-15,9.148,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 16 2018,2018-09-16,8.933,60,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 17 2018,2018-09-17,8.821,42,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 18 2018,2018-09-18,8.8,44,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 19 2018,2018-09-19,9.047,49,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 20 2018,2018-09-20,9.016,40,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 21 2018,2018-09-21,9.03,50,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 22 2018,2018-09-22,9.243,68,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 23 2018,2018-09-23,9.367,72,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 24 2018,2018-09-24,9.763,47,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 25 2018,2018-09-25,9.684,37,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 26 2018,2018-09-26,9.569,52,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 27 2018,2018-09-27,10.146,47,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 28 2018,2018-09-28,10.164,55,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 29 2018,2018-09-29,9.748,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 30 2018,2018-09-30,9.7,50,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 01 2018,2018-10-01,9.35,46,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 02 2018,2018-10-02,9.874,38,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 03 2018,2018-10-03,9.677,43,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 04 2018,2018-10-04,10.154,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 05 2018,2018-10-05,9.699,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 06 2018,2018-10-06,9.96,49,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 07 2018,2018-10-07,9.512,69,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 08 2018,2018-10-08,10.01,52,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 09 2018,2018-10-09,10.048,38,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 10 2018,2018-10-10,10.145,40,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 11 2018,2018-10-11,9.723,40,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 12 2018,2018-10-12,10.025,46,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 13 2018,2018-10-13,10.275,47,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 14 2018,2018-10-14,10.091,50,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 15 2018,2018-10-15,10.206,30,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 16 2018,2018-10-16,10.227,26,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 17 2018,2018-10-17,10.036,38,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 18 2018,2018-10-18,9.758,33,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 19 2018,2018-10-19,9.659,38,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 20 2018,2018-10-20,9.739,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 21 2018,2018-10-21,9.554,43,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 22 2018,2018-10-22,9.289,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 23 2018,2018-10-23,9.182,49,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 24 2018,2018-10-24,9.43,38,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 25 2018,2018-10-25,9.442,40,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 26 2018,2018-10-26,9.084,26,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 27 2018,2018-10-27,9.119,49,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 28 2018,2018-10-28,8.706,33,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 29 2018,2018-10-29,8.5,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 30 2018,2018-10-30,8.586,45,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 31 2018,2018-10-31,8.473,43,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 01 2018,2018-11-01,8.64,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 02 2018,2018-11-02,8.687,51,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 03 2018,2018-11-03,9.062,48,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 04 2018,2018-11-04,9.303,49,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
